level,playing_user,funnel_rate,funnel_rate_sanity,avg_attempts,1st_attempts_win,level_pass_rate,level_continue_rate,level_fail_rate,win_dropped_users_cohort,lose_dropped_users_cohort,win_dropped_users_realtime,lose_dropped_users_realtime,avg_booster_usage,avg_progress,ad_revenue,ad_rw_revenue,ad_is_revenue,iap_revenue,arpu,ad_arpu,rw_imp,is_imp,cum_avg_rw_imp,cum_avg_is_imp,paying_user,rw_star_imp,rw_coin_imp,rw_heart_imp,rw_hint_booster_imp,rw_eraser_booster_imp,rw_wand_booster_imp,rw_grid_booster_imp,total_duration,median_duration,win_duration_p50,win_duration_p75,win_duration_p90,win_duration_avg,lose_duration_p50,lose_duration_p75,lose_duration_p90,lose_duration_avg,replay_rate,us_playing_user,de_playing_user,jp_playing_user,ru_playing_user,br_playing_user,tr_playing_user,es_playing_user,fr_playing_user,mx_playing_user,us_rw_imp,de_rw_imp,jp_rw_imp,ru_rw_imp,br_rw_imp,tr_rw_imp,es_rw_imp,fr_rw_imp,mx_rw_imp,us_is_imp,de_is_imp,jp_is_imp,ru_is_imp,br_is_imp,tr_is_imp,es_is_imp,fr_is_imp,mx_is_imp,t1_rw_user,t2_rw_user,t1_is_user,t2_is_user,resource_source_hint,resource_source_wand,resource_source_grid,resource_source_eraser,resource_sink_hint,resource_sink_wand,resource_sink_grid,resource_sink_eraser,avg_res_src_hint,avg_res_src_wand,avg_res_src_grid,avg_res_src_eraser,avg_res_sink_hint,avg_res_sink_wand,avg_res_sink_grid,avg_res_sink_eraser
455,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0007,0,0.0007,0,0.0004,0.0004,0,2,3.1413,13.2743,0,0,0,0,0,0,0,0,173,79,79,94,94,86.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.0005,0.0005,0,2,3.1413,13.2751,0,0,0,0,0,0,0,0,136,49,49,87,87,68,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0005,0.0005,0,2,3.1413,13.2758,0,0,0,0,0,0,0,0,125,49,49,76,76,62.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0,0.0008,0,0.0004,0.0004,0,2,3.1413,13.2765,0,0,0,0,0,0,0,0,214,82,82,132,132,107,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.002,0.0013,0.0007,0,0.001,0.001,3,2,3.1424,13.2772,0,0,0,0,0,0,0,0,1584,638,638,946,946,792,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0006,0,0.0006,0,0.0003,0.0003,0,2,3.1424,13.2779,0,0,0,0,0,0,0,0,141,61,61,80,80,70.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0006,0,0.0006,0,0.0003,0.0003,0,2,3.1424,13.2787,0,0,0,0,0,0,0,0,156,63,63,93,93,78,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.001,0.0003,0.0007,0,0.0005,0.0005,1,2,3.1428,13.2794,0,0,0,0,0,0,0,0,333,121,121,212,212,166.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0006,0,0.0006,0,0.0003,0.0003,0,2,3.1428,13.2801,0,0,0,0,0,0,0,0,623,273,273,350,350,311.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0006,0,0.0006,0,0.0003,0.0003,0,2,3.1428,13.2808,0,0,0,0,0,0,0,0,158,62,62,96,96,79,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,2,0.0007,0.0007,1.0,1.0,1.0,0.5,0.0,0,0,0,0,0.0,,0.0005,0,0.0005,0,0.0002,0.0002,0,1,3.1428,13.2812,0,0,0,0,0,0,0,0,169,74,74,95,95,84.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0005,0.0005,0,2,3.1428,13.2819,0,0,0,0,0,0,0,0,134,44,44,90,90,67,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0008,0,0.0005,0.0005,0,2,3.1428,13.2826,0,0,0,0,0,0,0,0,150,49,49,101,101,75,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0,0.0008,0,0.0004,0.0004,0,2,3.1428,13.2833,0,0,0,0,0,0,0,0,110,45,45,65,65,55,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0008,0,0.0004,0.0004,0,2,3.1428,13.2841,0,0,0,0,0,0,0,0,646,254,254,392,392,323,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0004,0.0004,0,2,3.1428,13.2848,0,0,0,0,0,0,0,0,195,74,74,121,121,97.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0,0.0008,0,0.0004,0.0004,0,2,3.1428,13.2855,0,0,0,0,0,0,0,0,216,96,96,120,120,108,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0007,0,0.0007,0,0.0004,0.0004,0,2,3.1428,13.2862,0,0,0,0,0,0,0,0,160,66,66,94,94,80,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,2,0.0007,0.0007,1.0,1.0,1.0,0.5,0.0,0,0,0,0,0.0,,0.0004,0,0.0004,0,0.0002,0.0002,0,1,3.1428,13.2866,0,0,0,0,0,0,0,0,156,67,67,89,89,78,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0018,0.0013,0.0005,0,0.0009,0.0009,1,1,3.1431,13.287,0,0,0,0,0,0,0,0,169,65,65,104,104,84.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.0005,0.0005,0,2,3.1431,13.2877,0,0,0,0,0,0,0,0,197,81,81,116,116,98.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.001,0,0.0009,0,0.0005,0.0005,0,2,3.1431,13.2884,0,0,0,0,0,0,0,0,99,40,40,59,59,49.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0026,0.0016,0.0009,0,0.0013,0.0013,3,2,3.1442,13.2891,0,0,0,0,0,0,0,0,1155,413,413,742,742,577.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0005,0.0005,0,2,3.1442,13.2898,0,0,0,0,0,0,0,0,239,95,95,144,144,119.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,2,0.0007,0.0007,1.5,0.5,1.0,1.0,0.3333,0,0,0,0,0.0,86.0,0.0062,0.004,0.0022,0,0.0031,0.0031,5,3,3.146,13.2909,0,0,0,0,0,0,0,0,2579,714,714,1199,1199,956.5,666,666,666,666,0.5,0,0,1,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.0005,0.0005,0,2,3.146,13.2916,0,0,0,0,0,0,0,0,206,88,88,118,118,103,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.0005,0.0005,0,2,3.146,13.2924,0,0,0,0,0,0,0,0,142,57,57,85,85,71,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.0005,0.0005,0,2,3.146,13.2931,0,0,0,0,0,0,0,0,174,77,77,97,97,87,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0007,0,0.0007,0,0.0003,0.0003,0,2,3.146,13.2938,0,0,0,0,0,0,0,0,138,65,65,73,73,69,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0,0.0008,0,0.0004,0.0004,0,2,3.146,13.2945,0,0,0,0,0,0,0,0,254,105,105,149,149,127,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0,0.0008,0,0.0004,0.0004,0,2,3.146,13.2952,0,0,0,0,0,0,0,0,111,45,45,66,66,55.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0016,0,0.0016,0,0.0008,0.0008,0,2,3.146,13.296,0,0,0,0,0,0,0,0,329,134,134,195,195,164.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0014,0,0.0007,0.0007,0,2,3.146,13.2967,0,0,0,0,0,0,0,0,224,92,92,132,132,112,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0,0.0008,0,0.0004,0.0004,0,2,3.146,13.2974,0,0,0,0,0,0,0,0,263,122,122,141,141,131.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0023,0.0015,0.0008,0,0.0011,0.0011,2,2,3.1467,13.2981,0,0,0,0,0,0,0,0,978,392,392,586,586,489,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,2,0.0007,0.0007,1.0,1.0,1.0,0.5,0.0,0,0,0,0,0.0,,0.0002,0,0.0002,0,0.0001,0.0001,0,1,3.1467,13.2985,0,0,0,0,0,0,0,0,217,93,93,124,124,108.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.0005,0.0005,0,2,3.1467,13.2992,0,0,0,0,0,0,0,0,153,73,73,80,80,76.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0018,0.0006,0.0012,0,0.0009,0.0009,1,2,3.1471,13.2999,0,0,0,0,0,0,0,0,451,200,200,251,251,225.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0041,0.0039,0.0002,0,0.0021,0.0021,5,1,3.1489,13.3003,0,0,0,0,0,0,0,0,960,346,346,614,614,480,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,2,0.0007,0.0007,1.0,1.0,1.0,0.5,0.0,0,0,0,0,0.0,,0.0006,0,0.0006,0,0.0003,0.0003,0,1,3.1489,13.3006,0,0,0,0,0,0,0,0,266,106,106,160,160,133,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.0005,0.0005,0,2,3.1489,13.3014,0,0,0,0,0,0,0,0,263,113,113,150,150,131.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0005,0.0005,0,2,3.1489,13.3021,0,0,0,0,0,0,0,0,199,77,77,122,122,99.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0004,0.0004,0,2,3.1489,13.3028,0,0,0,0,0,0,0,0,209,89,89,120,120,104.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0,0.0008,0,0.0004,0.0004,0,2,3.1489,13.3035,0,0,0,0,0,0,0,0,421,158,158,263,263,210.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0017,0,0.0009,0,0.0008,0.0008,0,2,3.1489,13.3043,0,0,0,0,0,0,0,0,884,384,384,500,500,442,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0027,0.0014,0.0011,0,0.0013,0.0013,2,2,3.1496,13.305,0,0,0,0,0,0,0,0,713,284,284,429,429,356.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,2,0.0007,0.0007,1.0,1.0,1.0,0.5,0.0,0,0,0,0,0.0,,0.0005,0,0.0005,0,0.0003,0.0003,0,1,3.1496,13.3053,0,0,0,0,0,0,0,0,334,135,135,199,199,167,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0005,0.0005,0,2,3.1496,13.3061,0,0,0,0,0,0,0,0,367,156,156,211,211,183.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0008,0,0.0004,0.0004,0,2,3.1496,13.3068,0,0,0,0,0,0,0,0,975,369,369,606,606,487.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0,0.0007,0,0.0004,0.0004,0,2,3.1496,13.3075,0,0,0,0,0,0,0,0,213,96,96,117,117,106.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0,0.0008,0,0.0004,0.0004,0,2,3.1496,13.3082,0,0,0,0,0,0,0,0,248,113,113,135,135,124,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0007,0,0.0007,0,0.0003,0.0003,0,2,3.1496,13.3089,0,0,0,0,0,0,0,0,133,61,61,72,72,66.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0007,0,0.0007,0,0.0003,0.0003,0,2,3.1496,13.3097,0,0,0,0,0,0,0,0,70,31,31,39,39,35,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0,0.0008,0,0.0004,0.0004,0,2,3.1496,13.3104,0,0,0,0,0,0,0,0,355,148,148,207,207,177.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0024,0.002,0.0004,0,0.0012,0.0012,3,1,3.1507,13.3107,0,0,0,0,0,0,0,0,906,326,326,580,580,453,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0006,0,0.0006,0,0.0003,0.0003,0,2,3.1507,13.3115,0,0,0,0,0,0,0,0,162,61,61,101,101,81,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
