level,playing_user,funnel_rate,funnel_rate_sanity,avg_attempts,1st_attempts_win,level_pass_rate,level_continue_rate,level_fail_rate,win_dropped_users_cohort,lose_dropped_users_cohort,win_dropped_users_realtime,lose_dropped_users_realtime,avg_booster_usage,avg_progress,ad_revenue,ad_rw_revenue,ad_is_revenue,iap_revenue,arpu,ad_arpu,rw_imp,is_imp,cum_avg_rw_imp,cum_avg_is_imp,paying_user,rw_star_imp,rw_coin_imp,rw_heart_imp,rw_hint_booster_imp,rw_eraser_booster_imp,rw_wand_booster_imp,rw_grid_booster_imp,total_duration,median_duration,win_duration_p50,win_duration_p75,win_duration_p90,win_duration_avg,lose_duration_p50,lose_duration_p75,lose_duration_p90,lose_duration_avg,replay_rate,us_playing_user,de_playing_user,jp_playing_user,ru_playing_user,br_playing_user,tr_playing_user,es_playing_user,fr_playing_user,mx_playing_user,us_rw_imp,de_rw_imp,jp_rw_imp,ru_rw_imp,br_rw_imp,tr_rw_imp,es_rw_imp,fr_rw_imp,mx_rw_imp,us_is_imp,de_is_imp,jp_is_imp,ru_is_imp,br_is_imp,tr_is_imp,es_is_imp,fr_is_imp,mx_is_imp,t1_rw_user,t2_rw_user,t1_is_user,t2_is_user,resource_source_hint,resource_source_wand,resource_source_grid,resource_source_eraser,resource_sink_hint,resource_sink_wand,resource_sink_grid,resource_sink_eraser,avg_res_src_hint,avg_res_src_wand,avg_res_src_grid,avg_res_src_eraser,avg_res_sink_hint,avg_res_sink_wand,avg_res_sink_grid,avg_res_sink_eraser
370,3,0.0012,0.0012,1.0,0.6667,0.6667,1.0,0.0,0,0,0,0,0.0,,0.0011,0,0.0009,0,0.0004,0.0004,0,1,4.6232,10.9538,0,0,0,0,0,0,0,0,149,73,73,76,76,74.5,0,0,0,0,0.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0011,0,0.0011,0,0.0005,0.0005,0,1,4.6232,10.9542,0,0,0,0,0,0,0,0,217,104,104,113,113,108.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0011,0,0.0011,0,0.0006,0.0006,0,1,4.6232,10.9546,0,0,0,0,0,0,0,0,101,49,49,52,52,50.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,2,0.0008,0.0008,1.5,0.5,1.0,1.0,0.3333,0,0,0,0,0.0,83.0,0.001,0,0.001,0,0.0005,0.0005,0,1,4.6232,10.955,0,0,0,0,0,0,0,0,1926,449,427,449,449,438,1050,1050,1050,1050,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0012,0,0.0012,0,0.0006,0.0006,0,1,4.6232,10.9554,0,0,0,0,0,0,0,0,219,94,94,125,125,109.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0004,0.0004,0,1,4.6232,10.9558,0,0,0,0,0,0,0,0,137,64,64,73,73,68.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0012,0,0.0012,0,0.0006,0.0006,0,1,4.6232,10.9562,0,0,0,0,0,0,0,0,115,54,54,61,61,57.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0019,0,0.0019,0,0.0009,0.0009,0,1,4.6232,10.9566,0,0,0,0,0,0,0,0,164,69,69,95,95,82,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,2,0.0008,0.0008,1.0,1.0,1.0,0.5,0.0,0,0,0,0,0.0,,0.0019,0,0.0019,0,0.001,0.001,0,1,4.6232,10.957,0,0,0,0,0,0,0,0,105,49,49,56,56,52.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0031,0,0.0023,0,0.0015,0.0015,0,1,4.6232,10.9574,0,0,0,0,0,0,0,0,1326,652,652,674,674,663,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0027,0,0.0027,0,0.0013,0.0013,0,1,4.6232,10.9577,0,0,0,0,0,0,0,0,162,72,72,90,90,81,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0013,0,0.0013,0,0.0007,0.0007,0,1,4.6232,10.9581,0,0,0,0,0,0,0,0,101,42,42,59,59,50.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0034,0,0.0034,0,0.0017,0.0017,0,1,4.6232,10.9585,0,0,0,0,0,0,0,0,112,42,42,70,70,56,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0012,0,0.0012,0,0.0006,0.0006,0,1,4.6232,10.9589,0,0,0,0,0,0,0,0,199,71,71,128,128,99.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0012,0,0.0012,0,0.0006,0.0006,0,1,4.6232,10.9593,0,0,0,0,0,0,0,0,50,25,25,25,25,25,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,2,0.0008,0.0008,1.0,1.0,1.0,0.5,0.0,0,0,0,0,0.0,,0.0013,0,0.0012,0,0.0006,0.0006,0,1,4.6232,10.9597,0,0,0,0,0,0,0,0,148,73,73,75,75,74,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0014,0,0.0007,0.0007,0,1,4.6232,10.9601,0,0,0,0,0,0,0,0,66,25,25,41,41,33,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0015,0,0.0012,0,0.0007,0.0007,0,1,4.6232,10.9605,0,0,0,0,0,0,0,0,194,75,75,119,119,97,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0012,0,0.0011,0,0.0006,0.0006,0,1,4.6232,10.9609,0,0,0,0,0,0,0,0,215,66,66,149,149,107.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0013,0,0.0007,0.0007,0,1,4.6232,10.9613,0,0,0,0,0,0,0,0,190,91,91,99,99,95,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0014,0,0.0007,0.0007,0,1,4.6232,10.9617,0,0,0,0,0,0,0,0,143,61,61,82,82,71.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0014,0,0.0007,0.0007,0,1,4.6232,10.9621,0,0,0,0,0,0,0,0,119,47,47,72,72,59.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,2,0.0008,0.0008,1.5,0.5,1.0,1.0,0.3333,0,0,0,0,0.0,0.0,0.0077,0.006,0.0015,0,0.0038,0.0038,1,1,4.6236,10.9624,0,1,0,0,0,0,0,0,484,228,228,256,256,242,0,0,0,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0014,0,0.0007,0.0007,0,1,4.6236,10.9628,0,0,0,0,0,0,0,0,229,94,94,135,135,114.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0013,0,0.0013,0,0.0007,0.0007,0,1,4.6236,10.9632,0,0,0,0,0,0,0,0,318,137,137,181,181,159,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0014,0,0.0007,0.0007,0,1,4.6236,10.9636,0,0,0,0,0,0,0,0,87,34,34,53,53,43.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0014,0,0.0007,0.0007,0,1,4.6236,10.964,0,0,0,0,0,0,0,0,172,75,75,97,97,86,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0013,0,0.0013,0,0.0006,0.0006,0,1,4.6236,10.9644,0,0,0,0,0,0,0,0,47,18,18,29,29,23.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0013,0,0.0013,0,0.0007,0.0007,0,1,4.6236,10.9648,0,0,0,0,0,0,0,0,317,135,135,182,182,158.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,2,0.0008,0.0008,2.5,0.0,1.0,1.0,0.6,0,0,0,0,0.0,29.67,0.0291,0.0258,0.0023,0,0.0145,0.0145,5,1,4.6256,10.9652,0,5,0,0,0,0,0,0,4950,206,432,4143,4143,2287.5,89,206,206,125,1.0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0023,0,0.0023,0,0.0012,0.0012,0,1,4.6256,10.9656,0,0,0,0,0,0,0,0,406,114,114,292,292,203,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0012,0,0.0012,0,0.0006,0.0006,0,1,4.6256,10.966,0,0,0,0,0,0,0,0,47,19,19,28,28,23.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0011,0,0.0011,0,0.0005,0.0005,0,1,4.6256,10.9664,0,0,0,0,0,0,0,0,325,158,158,167,167,162.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0056,0.0045,0.0011,0,0.0028,0.0028,1,1,4.626,10.9667,0,1,0,0,0,0,0,0,371,164,164,207,207,185.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,2,0.0008,0.0008,1.0,1.0,1.0,0.5,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.0005,0.0005,0,1,4.626,10.9671,0,0,0,0,0,0,0,0,121,47,47,74,74,60.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,2,0.0008,0.0008,1.0,1.0,1.0,0.5,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.0005,0.0005,0,1,4.626,10.9675,0,0,0,0,0,0,0,0,86,38,38,48,48,43,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0011,0,0.001,0,0.0006,0.0006,0,1,4.626,10.9679,0,0,0,0,0,0,0,0,225,105,105,120,120,112.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,2,0.0008,0.0008,1.0,1.0,1.0,0.5,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.0005,0.0005,0,1,4.626,10.9683,0,0,0,0,0,0,0,0,307,121,121,186,186,153.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,2,0.0008,0.0008,1.0,1.0,1.0,0.5,0.0,0,0,0,0,0.0,,0.0016,0,0.0014,0,0.0008,0.0008,0,1,4.626,10.9687,0,0,0,0,0,0,0,0,298,139,139,159,159,149,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0017,0,0.0016,0,0.0009,0.0009,0,1,4.626,10.9691,0,0,0,0,0,0,0,0,299,136,136,163,163,149.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0013,0,0.0013,0,0.0006,0.0006,0,1,4.626,10.9695,0,0,0,0,0,0,0,0,225,90,90,135,135,112.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0013,0,0.0013,0,0.0006,0.0006,0,1,4.626,10.9699,0,0,0,0,0,0,0,0,163,68,68,95,95,81.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,2,0.0008,0.0008,1.0,1.0,1.0,0.5,0.0,0,0,0,0,0.0,,0.0008,0,0.0007,0,0.0004,0.0004,0,1,4.626,10.9703,0,0,0,0,0,0,0,0,185,90,90,95,95,92.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0058,0.0051,0.0007,0,0.0029,0.0029,3,1,4.6272,10.9707,0,3,0,0,0,0,0,0,717,340,340,377,377,358.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0027,0.0022,0.0005,0,0.0013,0.0013,1,1,4.6275,10.971,0,1,0,0,0,0,0,0,205,102,102,103,103,102.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0011,0,0.0011,0,0.0006,0.0006,0,1,4.6275,10.9714,0,0,0,0,0,0,0,0,94,43,43,51,51,47,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0,0.0008,0,0.0004,0.0004,0,1,4.6275,10.9718,0,0,0,0,0,0,0,0,237,105,105,132,132,118.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,2,0.0008,0.0008,2.0,0.5,1.0,1.0,0.5,0,0,0,0,0.0,62.0,0.0046,0.0039,0.0007,0,0.0023,0.0023,2,1,4.6283,10.9722,0,2,0,0,0,0,0,0,1049,241,241,321,321,281,215,272,272,243.5,0.5,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.0005,0.0005,0,1,4.6283,10.9726,0,0,0,0,0,0,0,0,117,55,55,62,62,58.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.012,0.0111,0.0009,0,0.006,0.006,3,1,4.6295,10.973,0,3,0,0,0,0,0,0,1332,629,629,703,703,666,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.0005,0.0005,0,1,4.6295,10.9734,0,0,0,0,0,0,0,0,77,33,33,44,44,38.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0011,0,0.0011,0,0.0006,0.0006,0,1,4.6295,10.9738,0,0,0,0,0,0,0,0,143,68,68,75,75,71.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.0005,0.0005,0,1,4.6295,10.9742,0,0,0,0,0,0,0,0,395,197,197,198,198,197.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,2,0.0008,0.0008,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0011,0,0.0011,0,0.0005,0.0005,0,1,4.6295,10.9746,0,0,0,0,0,0,0,0,245,106,106,139,139,122.5,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,2,0.0008,0.0008,1.5,0.5,1.0,1.0,0.3333,0,0,0,0,0.0,70.0,0.0012,0,0.0012,0,0.0006,0.0006,0,1,4.6295,10.975,0,0,0,0,0,0,0,0,797,273,234,273,273,253.5,290,290,290,290,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
